domain,spf_record,reasons,ip4,ip6,include,a,mx,ptr,exists,redirect
0-journalarchives.jisc.ac.uk.36-com.pugwash.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.ac.uk.acc.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.ac.uk.active-pugwash.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.ac.uk.ext.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.ac.uk.hpcn.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.ac.uk.information-pugwash.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.ac.uk.k8s-prd.pugwash.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.ac.uk.meineimmowelt-pugwash.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.ac.uk.pass.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.ac.uk.pc1-pugwash.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.ac.uk.pueduash.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.ac.uk.pugwash-gh.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.ac.uk.pugwash-newmail.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.ac.uk.pugwash-security-checkpoint-global-do.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.ac.uk.pugwash-stage.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.ac.uk.pugwash-stats.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.ac.uk.pugwash-vermont.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.ac.uk.pugwash.558.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.ac.uk.pugwash.analyticslib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.ac.uk.pugwash.ar-lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.ac.uk.pugwash.backendlib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.ac.uk.pugwash.bdigitaluss.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.ac.uk.pugwash.bitbucket.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.ac.uk.pugwash.dashboard.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.ac.uk.pugwash.docsapilib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.ac.uk.pugwash.documents.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.ac.uk.pugwash.europe.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.ac.uk.pugwash.h-s.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.ac.uk.pugwash.ip-lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.ac.uk.pugwash.jstor.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.ac.uk.pugwash.lib-0-558.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.ac.uk.pugwash.lib-20www.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.ac.uk.pugwash.lib-assets-yammer.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.ac.uk.pugwash.lib-typo.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.ac.uk.pugwash.lib.0-checkpoint.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.ac.uk.pugwash.lib.bff-api.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.ac.uk.pugwash.lib.chd.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.ac.uk.pugwash.lib.clients.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.ac.uk.pugwash.lib.mabanque.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.ac.uk.pugwash.lib.techtudo.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.ac.uk.pugwash.libacceso6.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.ac.uk.pugwash.libfr.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.ac.uk.pugwash.libh-s.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.ac.uk.pugwash.libmeineimmowelt.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.ac.uk.pugwash.libskyline.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.ac.uk.pugwash.libslave.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.ac.uk.pugwash.news-lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.ac.uk.pugwash.pressreader.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.ac.uk.pugwash.raw-lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.ac.uk.pugwash.regione.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.ac.uk.pugwash.seahawks.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.ac.uk.pugwash.slave.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.ac.uk.pugwash.td.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.ac.uk.pugwash.webofknowledge.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.ac.uk.pugwash.wellcomelibrary.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.ac.uk.pugwashaccount.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.ac.uk.pugwashbd.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.ac.uk.pugwashbdigitaluss.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.ac.uk.pugwashblog.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.ac.uk.pugwashhp.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.ac.uk.pugwashiimcal.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.ac.uk.pugwashinformations.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.ac.uk.pugwashmobileclient.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.ac.uk.pugwashpacificatclassic.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.ac.uk.pugwashuserprofile-ui-acc.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.ac.uk.pusciencedirectash.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.ac.uk.pustoreash.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.ac.uk.sciencedirect.pugwash.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.ac.uk.security.pugwash.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.ac.uk.stats.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.ac.uk.traffic.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.ac.uk.training-pugwash.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.ac.uk.wwwwwwpugwash.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.ac.uk.xingjiyulechengguanfangwang.pugwash.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.ac.ukk8s.pugwash.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.ac.uklibraries.pugwash.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.ac.uksigned.pugwash.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.ac.ukstatic.pugwash.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.ac.viuk.pugwash.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.acconfirmation.uk.pugwash.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.aciad.uk.pugwash.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.acmillenium.uk.pugwash.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.acteletalk.uk.pugwash.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.anzeiger-news-ac.uk.pugwash.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.assets-yammer-elasticbeanstalkac.uk.pugwash.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.cbslocal.uk.pugwash.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.cd3.ac.uk.pugwash.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.cloudac.uk.pugwash.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.customer.ac.uk.pugwash.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.cvs-ac.uk.pugwash.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.foundationmedicine.uk.pugwash.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.get.uk.pugwash.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.lib-ezproxy-ac.uk.pugwash.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.movieclub-int.uk.pugwash.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.movienow-int-ac.uk.pugwash.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.mrtg-ac.uk.pugwash.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.seahawks.ac.uk.pugwash.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.storage.uk.pugwash.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.thomsonreutersac.uk.pugwash.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jisc.us-ac.uk.pugwash.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jiscpublic.ac.uk.pugwash.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jiscuserprofile-ui-acc.ac.uk.pugwash.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jiscvip.ac.uk.pugwash.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.jsultanc.ac.uk.pugwash.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.meine.jisc.ac.uk.pugwash.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.niit-jisc.ac.uk.pugwash.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.salesforce-jisc.ac.uk.pugwash.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.service-public.fr.qualif.ext.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchives.wwwwww-jisc.ac.uk.pugwash.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchivesapple.jisc.ac.uk.pugwash.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchivesfirewall.jisc.ac.uk.pugwash.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchivesincites.jisc.ac.uk.pugwash.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchivessandbox.jisc.ac.uk.pugwash.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchivesstore.jisc.ac.uk.pugwash.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchiveuniv.jiunivc.ac.uk.pugwaunivh.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchivsalesforce.jisc.ac.uk.pugwash.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchivsignup.jisc.ac.uk.pugwash.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalarchivtechtudo.jisc.ac.uk.pugwash.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalcataloguechives.jisc.ac.uk.pugwash.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalebschives.jisc.ac.uk.pugwash.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journallexisnexischives.jisc.ac.uk.pugwash.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journallivechives.jisc.ac.uk.pugwash.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journaloriginchives.jisc.ac.uk.pugwash.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalredirectorchives.jisc.ac.uk.pugwash.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journalweb02-prodchives.jisc.ac.uk.pugwash.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journamavenarchives.jisc.ac.uk.pugwash.mavenib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journaoakarchives.jisc.ac.uk.pugwash.oakib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journcertlcertrchives.jisc.certc.uk.pugwcertsh.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journcselcserchives.jisc.csec.uk.pugwcsesh.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journidentityserver-admin-intlidentityserver-admin-intrchives.jisc.identityserver-admin-intc.uk.pugwidentityserver-admin-intsh.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-journipmilipmirchives.jisc.ipmic.uk.pugwipmish.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-jourwallet-intalarchives.jisc.ac.uk.pugwash.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-joweb1rnalarchives.jisc.ac.web1k.pweb1gwash.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,abused_tld_pw,deep_subdomain",0,0,1,0,0,0,0,0
0-joyprnalarchives.jisc.ac.ypk.pypgwash.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-kbc-acc.jisc.ac.uk.pugwash.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-ladd.alexanderstreet.com.usmalibrary.org.org.barakaban.org,v=spf1 include:_incspfcheck.mailspike.net -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-link.springer.com.lib.com.us.legal-rights.us,v=spf1 ip6:fd43:c0d1:c090::/48 -all,"suspicious_domain,deep_subdomain",0,1,0,0,0,0,0,0
0-link.springer.com.ujlink.uj.ac.za,v=spf1 a -all,"suspicious_domain,deep_subdomain",0,0,0,1,0,0,0,0
0-lion.chadwyck.co.uk.library.com.us.legal-rights.us,v=spf1 ip6:fd43:c0d1:c090::/48 -all,"suspicious_domain,deep_subdomain",0,1,0,0,0,0,0,0
0-lo.bvdep.com.lawpac.lawnet.coronae.yahoobix.com,v=spf1 ip6:fd1b:212c:a5f9::/48 -all,"suspicious_domain,deep_subdomain",0,1,0,0,0,0,0,0
0-logben.bencbetes.thomsonreuters.com.wncln.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-login.15-oktmcafeequarantine.thomsonreuters.com.wncln.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-login.account.incites.thomsonreuters.com.wncln.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-login.alfred.thomsonreuters.com.wncln.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-login.analytics-okta-comites.thomsonreuters.com.wncln.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-login.confluence.incites.thomsonreuters.com.wncln.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-login.devwebites.thomsonreuters.com.wncln.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0-login.glittering.incites.thomsonreuters.com.wncln.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
